ESTACION;FECHA;HORA_LOCAL;TEMPERATURA (C);HUMEDAD RELATIVA (%);PRESION ESTACION (hPa)
10100;08/05/2022;7;14.5;79;957.6
10100;08/05/2022;8;14.9;77;957.8
10100;08/05/2022;9;16;73;958.5
10100;08/05/2022;10;18.2;68;958.8
10100;08/05/2022;11;22.5;53;958.8
10100;08/05/2022;12;24.4;47;958.4
10100;08/05/2022;13;26;42;957.8
10100;08/05/2022;14;25.2;46;957
10100;08/05/2022;15;25.4;45;956.8
10100;08/05/2022;16;25;47;956.6
10100;08/05/2022;17;23.4;50;956.9
10100;08/05/2022;18;22.2;54;957.4
10100;08/05/2022;19;21;56;958.2
10100;08/05/2022;20;18.8;67;959.3
10100;08/05/2022;21;17.9;79;960.4
10100;08/05/2022;22;17.8;73;960.9
10100;08/05/2022;23;17.6;73;961.3
10100;09/05/2022;0;16.5;77;961.8
10100;09/05/2022;1;17.2;84;961.4
10100;09/05/2022;2;17.7;76;961.4
10100;09/05/2022;3;16;84;961.2
10100;09/05/2022;4;16.8;71;960.5
10100;09/05/2022;5;12.9;87;960.2
10100;09/05/2022;6;14;84;960.2
10100;09/05/2022;7;13.2;89;960.9
10100;09/05/2022;8;14;87;961.4
10100;09/05/2022;9;14.6;87;962
10100;09/05/2022;10;16.6;78;962.4
10100;09/05/2022;11;19.4;66;962.8
10100;09/05/2022;12;23;53;961.8
10100;09/05/2022;13;24.4;47;961.2
10100;09/05/2022;14;23.6;51;960.6
10100;09/05/2022;15;23.4;48;959.7
10100;09/05/2022;16;25;46;959.3
10100;09/05/2022;17;24.2;50;958.8
10100;09/05/2022;18;22.4;58;958.9
10100;09/05/2022;19;17.6;76;959
10100;09/05/2022;20;16.6;84;959.4
10100;09/05/2022;21;16.5;88;959.8
10100;09/05/2022;22;15.6;89;960.4
10100;09/05/2022;23;14;93;960.8
10100;10/05/2022;0;12.3;97;960.5
10100;10/05/2022;1;12.3;94;960.1
10100;10/05/2022;2;10.9;94;959.7
10100;10/05/2022;3;10.2;97;959.4
10100;10/05/2022;4;8.8;100;959.2
10100;10/05/2022;5;8.3;100;959
10100;10/05/2022;6;9.7;99;958.6
10100;10/05/2022;7;9.5;100;958.6
10100;10/05/2022;8;7.5;100;959.3
10100;10/05/2022;9;12.3;94;960.2
10100;10/05/2022;10;15.4;90;960.6
10100;10/05/2022;11;18.6;71;961
10100;10/05/2022;12;21.2;57;960.4
10100;10/05/2022;13;22.2;52;959.8
10100;10/05/2022;14;23.1;55;959.2
10100;10/05/2022;15;23.3;54;958.6
10100;10/05/2022;16;23;55;958.8
10100;10/05/2022;17;22;59;959
10100;10/05/2022;18;21.3;62;959.3
10100;10/05/2022;19;19.8;70;960
10100;10/05/2022;20;19;74;960.6
10100;10/05/2022;21;18.2;74;961.7
10100;10/05/2022;22;17.2;81;963
10100;10/05/2022;23;17;77;963.6
10100;11/05/2022;0;15.8;81;963.8
10100;11/05/2022;1;15.9;80;963.8
10100;11/05/2022;2;15.5;81;963.6
10100;11/05/2022;3;14.6;85;963.3
10100;11/05/2022;4;14.2;87;962.8
10100;11/05/2022;5;14;87;962.6
10100;11/05/2022;6;13.7;90;962.4
10100;11/05/2022;7;13.8;89;962.4
10100;11/05/2022;8;12.7;90;962.9
10100;11/05/2022;9;12.7;90;963.3
10100;11/05/2022;10;16.2;69;963.7
10100;11/05/2022;11;17.4;62;964.2
10100;11/05/2022;12;18.7;58;963.8
10100;11/05/2022;13;19.2;56;963.2
10100;11/05/2022;14;20.2;53;962.2
10100;11/05/2022;15;20.2;50;961.4
10100;11/05/2022;16;21.2;47;960.9
10100;11/05/2022;17;20.8;51;960.6
10100;11/05/2022;18;19;58;960.6
10100;11/05/2022;19;15.7;69;960.8
10100;11/05/2022;20;13;79;961.6
10100;11/05/2022;21;11.9;85;961.8
10100;11/05/2022;22;10.9;85;962.1
10100;11/05/2022;23;11;84;962.1
10100;12/05/2022;0;9.8;90;962.2
10100;12/05/2022;1;10.8;89;961.8
10100;12/05/2022;2;9.5;92;961.4
10100;12/05/2022;3;10.9;95;961
10100;12/05/2022;4;12.3;88;960.8
10100;12/05/2022;5;13.1;89;960.2
10100;12/05/2022;6;14.3;79;959.6
10100;12/05/2022;7;14;81;959.8
10100;12/05/2022;8;13.4;84;960.2
10100;12/05/2022;9;14.6;78;960.2
10100;12/05/2022;10;15.4;74;960.6
10100;12/05/2022;11;16.4;67;960.1
10100;12/05/2022;12;19.4;55;959
10100;12/05/2022;13;20.3;50;958
10100;12/05/2022;14;20.6;49;957.2
10100;12/05/2022;15;21.2;44;955.7
10100;12/05/2022;16;20.6;47;955.3
10100;12/05/2022;17;19.3;52;955
10100;12/05/2022;18;17.7;56;955
10100;12/05/2022;19;14.5;72;955.4
10100;12/05/2022;20;13.2;74;955.8
10100;12/05/2022;21;10.8;85;956.2
10100;12/05/2022;22;10.6;85;956.8
10100;12/05/2022;23;10.6;85;957.3
10100;13/05/2022;0;11.4;86;957.3
10100;13/05/2022;1;13;82;957
10100;13/05/2022;2;12.8;83;956.8
10100;13/05/2022;3;14;81;956.2
10100;13/05/2022;4;14.1;80;956
10100;13/05/2022;5;13.5;82;955.7
10100;13/05/2022;6;13;86;956
10100;13/05/2022;7;12.8;87;956.5
10100;13/05/2022;8;12.9;87;957.4
10100;13/05/2022;9;13;89;958.5
10100;13/05/2022;10;14;85;959
10100;13/05/2022;11;15.4;76;959.4
10100;13/05/2022;12;16.4;72;959.4
10100;13/05/2022;13;17.2;69;959.2
10100;13/05/2022;14;18;68;958.6
10100;13/05/2022;15;18.2;69;958.2
10100;13/05/2022;16;18.8;66;958.2
10100;13/05/2022;17;19;66;958.4
10100;13/05/2022;18;18.3;70;958.8
10100;13/05/2022;19;15.4;80;959.4
10100;13/05/2022;20;14.3;85;960.2
10100;13/05/2022;21;12.7;91;960.8
10100;13/05/2022;22;13.3;89;962
10100;13/05/2022;23;12.6;88;962.6
10100;14/05/2022;0;12.2;94;962.5
10100;14/05/2022;1;12.4;94;962.4
10100;14/05/2022;2;12.4;94;962.2
10100;14/05/2022;3;11.7;96;962.1
10100;14/05/2022;4;12.4;94;961.4
10100;14/05/2022;5;11.9;92;961
10100;14/05/2022;6;12.7;91;961
10100;14/05/2022;7;13.6;88;961.6
10100;14/05/2022;8;13.7;86;962.1
10100;14/05/2022;9;14;83;962.2
10100;14/05/2022;10;15;79;962.9
10100;14/05/2022;11;15.6;74;963
10100;14/05/2022;12;15.5;75;963
10100;14/05/2022;13;15.2;81;962.9
10100;14/05/2022;14;15.7;80;961.8
10100;14/05/2022;15;16;78;961.6
10100;14/05/2022;16;15.9;77;961.2
10100;14/05/2022;17;15.4;74;961.4
10100;14/05/2022;18;14.7;70;961.8
10100;14/05/2022;19;12.6;80;962.5
10100;14/05/2022;20;11.7;79;963.7
10100;14/05/2022;21;10.6;81;964.5
10100;14/05/2022;22;10.9;74;964.8
10100;14/05/2022;23;10.7;68;965.4
10100;15/05/2022;0;10.7;67;965.8
10100;15/05/2022;1;10.4;57;966.2
10100;15/05/2022;2;8.6;65;966.1
10100;15/05/2022;3;7;86;966.1
10100;15/05/2022;4;6.4;94;966
10100;15/05/2022;5;6.4;99;966.1
10100;15/05/2022;6;6.7;96;966.4
10100;15/05/2022;7;6.4;97;966.8
10100;15/05/2022;8;6.6;96;966.8
10100;15/05/2022;9;7;97;967.4
10100;15/05/2022;10;7.6;96;968.1
10100;15/05/2022;11;8.7;94;968.2
10100;15/05/2022;12;9.6;90;968.8
10100;15/05/2022;13;11;81;968.5
10100;15/05/2022;14;11.6;70;968.2
10100;15/05/2022;15;12.4;64;967.6
10100;15/05/2022;16;12.6;65;967.4
10100;15/05/2022;17;12.7;66;967.4
10100;15/05/2022;18;11.8;75;967.4
10100;15/05/2022;19;8.4;89;967.4
10100;15/05/2022;20;7.4;92;968
10100;15/05/2022;21;6.4;94;968.8
10100;15/05/2022;22;5.2;94;969.4
10100;15/05/2022;23;5.2;95;970
10100;16/05/2022;0;4;92;970.2
10100;16/05/2022;1;3.8;91;970.4
10100;16/05/2022;2;3.8;89;970.4
10100;16/05/2022;3;3.8;89;970.6
10100;16/05/2022;4;3.9;83;970.6
10100;16/05/2022;5;3.5;87;970.5
10100;16/05/2022;6;3.3;85;970.6
10100;16/05/2022;7;2.8;85;971
10100;16/05/2022;8;2.4;88;971.4
10100;16/05/2022;9;4.4;76;972.1
10100;16/05/2022;10;9.2;56;972.5
10100;16/05/2022;11;11;43;972.8
10100;16/05/2022;12;12;39;972.6
10100;16/05/2022;13;13.2;34;972.2
10100;16/05/2022;14;14.4;33;971.2
10100;16/05/2022;15;16;24;970.4
10100;16/05/2022;16;16.2;30;969.8
10100;16/05/2022;17;15.7;31;969.6
10100;16/05/2022;18;13.7;39;969.4
10100;16/05/2022;19;10.2;48;969.4
10100;16/05/2022;20;3.9;62;970.2
10100;16/05/2022;21;3.3;68;970.6
10100;16/05/2022;22;2.8;81;971
10100;16/05/2022;23;2.3;84;971.4
10100;17/05/2022;0;2.1;83;971.6
10100;17/05/2022;1;1.9;86;972
10100;17/05/2022;2;1.7;84;972.1
10100;17/05/2022;3;2;89;972.1
10100;17/05/2022;4;1.9;89;971.8
10100;17/05/2022;5;3.8;84;971.6
10100;17/05/2022;6;5;86;971.6
10100;17/05/2022;7;4.4;88;971.7
10100;17/05/2022;8;2.3;93;972.1
10100;17/05/2022;9;4;89;973
10100;17/05/2022;10;7;75;973.3
10100;17/05/2022;11;8.3;70;973.3
10100;17/05/2022;12;10;59;973
10100;17/05/2022;13;12.2;42;972.2
10100;17/05/2022;14;12.7;40;971.4
10100;17/05/2022;15;13.9;35;970.8
10100;17/05/2022;16;14.2;33;970.6
10100;17/05/2022;17;14.8;31;970.5
10100;17/05/2022;18;13.8;35;970.4
10100;17/05/2022;19;6.2;76;970.8
10100;17/05/2022;20;1.7;86;971
10100;17/05/2022;21;2.1;83;971.2
10100;17/05/2022;22;1;91;971.4
10100;17/05/2022;23;-0.1;88;971.8
10100;18/05/2022;0;-0.5;88;971.8
10100;18/05/2022;1;-0.8;96;972.2
10100;18/05/2022;2;-1;90;971.7
10100;18/05/2022;3;-1.6;98;971.4
10100;18/05/2022;4;-0.2;94;971
10100;18/05/2022;5;-0.1;96;970.2
10100;18/05/2022;6;-1.6;90;969.4
10100;18/05/2022;7;-1.4;91;969.4
10100;18/05/2022;8;-2;92;969.7
10100;18/05/2022;9;0.8;85;970.2
10100;18/05/2022;10;2;74;970.6
10100;18/05/2022;11;9.2;62;970.6
10100;18/05/2022;12;11.2;60;969.8
10100;18/05/2022;13;12.7;51;969
10100;18/05/2022;14;14.4;46;967.8
10100;18/05/2022;15;15.8;39;967
10100;18/05/2022;16;16.6;37;966
10100;18/05/2022;17;16.2;37;965.3
10100;18/05/2022;18;14;48;964.6
10100;18/05/2022;19;7.2;70;964.6
10100;18/05/2022;20;5.3;75;965
10100;18/05/2022;21;3.7;81;965.4
10100;18/05/2022;22;3.6;78;965
10100;18/05/2022;23;1.6;89;964.6
10100;19/05/2022;0;1.3;91;964.2
10100;19/05/2022;1;0;96;963.8
10100;19/05/2022;2;0.1;96;963
10100;19/05/2022;3;1.4;82;962.6
10100;19/05/2022;4;0.7;84;962.5
10100;19/05/2022;5;2.4;78;961.8
10100;19/05/2022;6;0.6;84;961.4
10100;19/05/2022;7;1.4;75;961.8
10100;19/05/2022;8;4.8;79;961.4
10100;19/05/2022;9;2.4;86;961.3
10100;19/05/2022;10;6.6;75;961
10100;19/05/2022;11;10.4;57;961
10100;19/05/2022;12;13.2;47;960.5
10100;19/05/2022;13;16.6;37;959.8
10100;19/05/2022;14;17.1;37;958.9
10100;19/05/2022;15;18.4;36;958.2
10100;19/05/2022;16;18.5;36;957.8
10100;19/05/2022;17;17.6;39;957.8
10100;19/05/2022;18;15.4;46;958.2
10100;19/05/2022;19;10.8;66;959
10100;19/05/2022;20;7.7;70;959.4
10100;19/05/2022;21;8.5;66;959.4
10100;19/05/2022;22;7.7;70;959.8
10100;19/05/2022;23;5.5;80;959.6
10100;20/05/2022;0;8.9;62;959
10100;20/05/2022;1;9.6;58;958.5
10100;20/05/2022;2;7.5;70;957.7
10100;20/05/2022;3;5.9;82;957
10100;20/05/2022;4;3.8;86;956.5
10100;20/05/2022;5;2.3;90;955.8
10100;20/05/2022;6;1;92;955.8
10100;20/05/2022;7;0.4;92;956
10100;20/05/2022;8;0.3;94;956.2
10100;20/05/2022;9;4.8;74;956.1
10100;20/05/2022;10;10;63;956.1
10100;20/05/2022;11;14.6;47;955.8
10100;20/05/2022;12;17.2;40;956
10100;20/05/2022;13;19.8;36;955.3
10100;20/05/2022;14;21.8;30;954.4
10100;20/05/2022;15;22.9;29;953.8
10100;20/05/2022;16;23.5;27;954
10100;20/05/2022;17;23.4;26;954.2
10100;20/05/2022;18;20.6;33;955.4
10100;20/05/2022;19;16.1;48;956.6
10100;20/05/2022;20;13.8;54;957.7
10100;20/05/2022;21;10.1;69;958.6
10100;20/05/2022;22;9.8;68;959.7
10100;20/05/2022;23;8.8;72;960.1
10100;21/05/2022;0;8.7;73;960.6
10100;21/05/2022;1;8.3;70;960.6
10100;21/05/2022;2;7.7;73;960.6
10100;21/05/2022;3;5.6;88;960.6
10100;21/05/2022;4;9;71;960.4
10100;21/05/2022;5;9.5;70;960.6
10100;21/05/2022;6;8.1;76;961
10100;21/05/2022;7;7.8;73;961.8
10100;21/05/2022;8;6.8;80;963.6
10100;21/05/2022;9;9.2;65;964.4
10100;21/05/2022;10;11.6;61;965
10100;21/05/2022;11;18.4;35;965.4
10100;21/05/2022;12;17.4;37;965.7
10100;21/05/2022;13;19.2;29;965
10100;21/05/2022;14;20.2;28;964.2
10100;21/05/2022;15;19.8;31;963.4
10100;21/05/2022;16;20.4;33;962.8
10100;21/05/2022;17;20.8;33;962.5
10100;21/05/2022;18;19.6;37;962.8
10100;21/05/2022;19;11.2;53;963
10100;21/05/2022;20;7.2;66;963.4
10100;21/05/2022;21;8.6;72;963.4
10100;21/05/2022;22;8.2;74;963.7
10100;21/05/2022;23;6.5;79;964.1
10100;22/05/2022;0;7.3;77;963.8
10100;22/05/2022;1;7.9;70;963.3
10100;22/05/2022;2;6.9;78;962.6
10100;22/05/2022;3;6.2;77;962
10100;22/05/2022;4;5.7;80;961.2
10100;22/05/2022;5;4.9;76;960.8
10100;22/05/2022;6;5.3;72;960.2
10100;22/05/2022;7;5.5;64;959.8
10100;22/05/2022;8;5.6;67;959.8
10100;22/05/2022;9;10;57;960.1
10100;22/05/2022;10;15.4;45;960
10100;22/05/2022;11;18.8;37;959.8
10100;22/05/2022;12;22.3;34;959
10100;22/05/2022;13;23.5;32;957.8
10100;22/05/2022;14;25.9;25;956.2
10100;22/05/2022;15;25.9;24;955.4
10100;22/05/2022;16;25.2;27;954.5
10100;22/05/2022;17;24.6;28;954.4
10100;22/05/2022;18;21.5;39;954.2
10100;22/05/2022;19;14.5;59;955
10100;22/05/2022;20;12;63;954.6
10100;22/05/2022;21;11.9;62;954.6
10100;22/05/2022;22;10.5;68;955
10100;22/05/2022;23;8.9;76;955
10100;23/05/2022;0;10.3;75;954.8
10100;23/05/2022;1;9.9;75;954.4
10100;23/05/2022;2;9.3;82;953.8
10100;23/05/2022;3;6.3;92;953.8
10100;23/05/2022;4;4.5;94;954.2
10100;23/05/2022;5;6.2;90;954.5
10100;23/05/2022;6;6;94;954.9
10100;23/05/2022;7;7.4;88;956.1
10100;23/05/2022;8;6.4;93;956.8
10100;23/05/2022;9;8.4;81;957.3
10100;23/05/2022;10;16.4;61;957.3
10100;23/05/2022;11;21.6;43;957
10100;23/05/2022;12;22.3;36;956.6
10100;23/05/2022;13;22.9;35;955.8
10100;23/05/2022;14;23.7;37;954.6
10100;23/05/2022;15;24;36;954
10100;23/05/2022;16;23.4;37;953.3
10100;23/05/2022;17;24.1;37;952.9
10100;23/05/2022;18;20.4;47;952.9
10100;23/05/2022;19;16.8;60;952.9
10100;23/05/2022;20;14.2;67;953.6
10100;23/05/2022;21;14.1;67;953.8
10100;23/05/2022;22;13.6;70;954.2
10100;23/05/2022;23;14.4;71;954.1
10100;24/05/2022;0;12.8;75;953.8
10100;24/05/2022;1;12.3;75;953.3
10100;24/05/2022;2;12;77;952.6
10100;24/05/2022;3;15.3;65;952.1
10100;24/05/2022;4;15.5;62;951.6
10100;24/05/2022;5;14.5;70;951.7
10100;24/05/2022;6;11.4;86;952.1
10100;24/05/2022;7;9.8;88;953
10100;24/05/2022;8;9.6;90;954.9
10100;24/05/2022;9;10.4;85;955.8
10100;24/05/2022;10;12.4;76;957.6
10100;24/05/2022;11;13.8;70;958.2
10100;24/05/2022;12;14;73;958.2
10100;24/05/2022;13;15;65;957.3
10100;24/05/2022;14;15.8;66;956.2
10100;24/05/2022;15;17.2;59;955.4
10100;24/05/2022;16;18.6;54;955
10100;24/05/2022;17;18;55;955
10100;24/05/2022;18;15.8;60;955.8
10100;24/05/2022;19;12.8;77;956.5
10100;24/05/2022;20;10;80;957.2
10100;24/05/2022;21;10.8;80;958
10100;24/05/2022;22;11.5;83;958.4
10100;24/05/2022;23;12.2;77;958.4
10100;25/05/2022;0;12.4;73;958.4
10100;25/05/2022;1;11.2;79;958.4
10100;25/05/2022;2;11.6;77;957.8
10100;25/05/2022;3;10.8;80;957.4
10100;25/05/2022;4;10.2;82;957.3
10100;25/05/2022;5;8.8;90;956.4
10100;25/05/2022;6;6.9;97;956.2
10100;25/05/2022;7;7.3;93;956.5
10100;25/05/2022;8;8.2;90;957.8
10100;25/05/2022;9;9.7;86;959
10100;25/05/2022;10;12;76;960.4
10100;25/05/2022;11;12.2;82;961.2
10100;25/05/2022;12;11.2;86;962
10100;25/05/2022;13;10.9;84;962.4
10100;25/05/2022;14;10.7;97;962.5
10100;25/05/2022;15;9.6;96;963
10100;25/05/2022;16;9.6;89;963.7
10100;25/05/2022;17;9.5;89;964.5
10100;25/05/2022;18;9.4;83;965.4
10100;25/05/2022;19;9.8;75;966.5
10100;25/05/2022;20;9.3;83;968
10100;25/05/2022;21;9;83;969
10100;25/05/2022;22;9.6;71;969.3
10100;25/05/2022;23;9.9;69;969.4
10100;26/05/2022;0;10.2;66;969.4
10100;26/05/2022;1;10.1;73;969.4
10100;26/05/2022;2;9.8;69;969.2
10100;26/05/2022;3;8.9;77;968.2
10100;26/05/2022;4;8.6;79;967.6
10100;26/05/2022;5;7.3;84;967
10100;26/05/2022;6;5.7;90;967
10100;26/05/2022;7;4.2;88;966.9
10100;26/05/2022;8;5.8;88;966.9
10100;26/05/2022;9;6.8;86;967.3
10100;26/05/2022;10;8.2;76;967.4
10100;26/05/2022;11;9;70;967.2
10100;26/05/2022;12;9.6;67;966.6
10100;26/05/2022;13;10.4;64;965
10100;26/05/2022;14;12;56;963.4
10100;26/05/2022;15;13;53;962
10100;26/05/2022;16;13.4;44;961.4
10100;26/05/2022;17;13.5;44;961
10100;26/05/2022;18;12;53;960.9
10100;26/05/2022;19;11.1;59;961.2
10100;26/05/2022;20;11.1;56;961.3
10100;26/05/2022;21;10.7;62;961.6
10100;26/05/2022;22;10.2;69;962
10100;26/05/2022;23;9.9;74;961.7
10100;27/05/2022;0;9.5;77;961.4
10100;27/05/2022;1;9.8;77;961.7
10100;27/05/2022;2;9.7;77;961
10100;27/05/2022;3;9.3;81;960.8
10100;27/05/2022;4;9.4;81;960.2
10100;27/05/2022;5;9.5;75;960.2
10100;27/05/2022;6;9.4;75;960.2
10100;27/05/2022;7;9;81;960.6
10100;27/05/2022;8;8.3;83;960.9
10100;27/05/2022;9;8.9;78;961.4
10100;27/05/2022;10;10.7;71;961.8
10100;27/05/2022;11;11.6;65;961.8
10100;27/05/2022;12;15;52;961.3
10100;27/05/2022;13;15.6;46;960
10100;27/05/2022;14;16.6;44;959.2
10100;27/05/2022;15;17.2;45;958.6
10100;27/05/2022;16;17.7;46;958.1
10100;27/05/2022;17;16.2;52;958
10100;27/05/2022;18;14.8;59;958.2
10100;27/05/2022;19;13;71;958.9
10100;27/05/2022;20;12;76;959.3
10100;27/05/2022;21;11.5;79;959.8
10100;27/05/2022;22;10.7;80;960.1
10100;27/05/2022;23;10.7;83;960.2
10100;28/05/2022;0;10.4;85;959.8
10100;28/05/2022;1;10.2;86;959.8
10100;28/05/2022;2;9.9;85;959.2
10100;28/05/2022;3;10;88;958.8
10100;28/05/2022;4;10;88;957.8
10100;28/05/2022;5;9.9;88;957.3
10100;28/05/2022;6;9.8;89;957
10100;28/05/2022;7;9.1;91;956.6
10100;28/05/2022;8;7.9;90;957
10100;28/05/2022;9;9.4;90;957
10100;28/05/2022;10;10.8;81;957
10100;28/05/2022;11;12;80;957
10100;28/05/2022;12;13.3;73;956.2
10100;28/05/2022;13;15.3;64;955
10100;28/05/2022;14;16.2;57;953.7
10100;28/05/2022;15;15;62;953
10100;28/05/2022;16;15.3;61;952.6
10100;28/05/2022;17;15;64;952.2
10100;28/05/2022;18;14.3;67;952.5
10100;28/05/2022;19;13.3;74;953
10100;28/05/2022;20;12.8;78;954
10100;28/05/2022;21;12.1;82;954.8
10100;28/05/2022;22;11.9;83;955.7
10100;28/05/2022;23;10.4;86;956.2
10100;29/05/2022;0;10.5;88;956.8
10100;29/05/2022;1;10.9;87;957.4
10100;29/05/2022;2;11.6;81;958.1
10100;29/05/2022;3;11.7;80;958.6
10100;29/05/2022;4;11.5;78;958.8
10100;29/05/2022;5;10.3;89;959
10100;29/05/2022;6;10.7;71;959.4
10100;29/05/2022;7;10.4;73;959.8
10100;29/05/2022;8;9.3;71;960.2
10100;29/05/2022;9;9;57;961
10100;29/05/2022;10;9.4;53;961.7
10100;29/05/2022;11;9.8;47;962
10100;29/05/2022;12;10.6;34;961.8
10100;29/05/2022;13;11;32;961.3
10100;29/05/2022;14;11.2;31;960.2
10100;29/05/2022;15;12.4;26;959.3
10100;29/05/2022;16;11.6;28;958.9
10100;29/05/2022;17;11.8;32;958.8
10100;29/05/2022;18;11;32;958.8
10100;29/05/2022;19;7.7;50;959.4
10100;29/05/2022;20;3.3;58;959.8
10100;29/05/2022;21;2.7;64;960.6
10100;29/05/2022;22;2.4;66;961.2
10100;29/05/2022;23;0.7;80;961.4
10100;30/05/2022;0;0.5;72;962
10100;30/05/2022;1;0.3;72;961.8
10100;30/05/2022;2;0;75;961.7
10100;30/05/2022;3;-1.5;83;961.6
10100;30/05/2022;4;-1.1;76;961.7
10100;30/05/2022;5;-0.1;87;961.3
10100;30/05/2022;6;0;87;961.6
10100;30/05/2022;7;2.4;76;961.8
10100;30/05/2022;8;2.3;78;962.6
10100;30/05/2022;9;4;72;963.8
10100;30/05/2022;10;5.7;58;964.4
10100;30/05/2022;11;8;46;965.4
10100;30/05/2022;12;7.8;49;965.4
10100;30/05/2022;13;8.9;46;965
10100;30/05/2022;14;9.2;47;964.5
10100;30/05/2022;15;9.4;45;965.8
10100;30/05/2022;16;10.4;40;963.7
10100;30/05/2022;17;10.6;38;963.6
10100;30/05/2022;18;9.5;40;963.7
10100;30/05/2022;19;7.1;54;963.8
10100;30/05/2022;20;5.2;58;964
10100;30/05/2022;21;3.4;65;964.6
10100;30/05/2022;22;4.8;64;964.8
10100;30/05/2022;23;5.7;64;964.8
10100;31/05/2022;0;5.5;67;964.4
10100;31/05/2022;1;5.2;70;964.4
10100;31/05/2022;2;6.2;63;964
10100;31/05/2022;3;6;63;963.4
10100;31/05/2022;4;6.2;55;962.8
10100;31/05/2022;5;5.7;64;962.5
10100;31/05/2022;6;6.5;51;962.2
10100;31/05/2022;7;6.4;50;962.6
10100;31/05/2022;8;6.5;50;962.6
10100;31/05/2022;9;6.4;53;963.2
10100;31/05/2022;10;7.4;49;963.3
10100;31/05/2022;11;8.6;39;963.3
10100;31/05/2022;12;10.6;31;962.9
10100;31/05/2022;13;11.2;29;961.7
10100;31/05/2022;14;12.4;26;960.4
10100;31/05/2022;15;12.6;26;959.4
10100;31/05/2022;16;13.6;24;958.8
10100;31/05/2022;17;12.4;26;958.8
10100;31/05/2022;18;10.6;31;959
10100;31/05/2022;19;8.9;41;960
10100;31/05/2022;20;8.5;40;960.6
10105;31/12/2020;21;24.7;39;963.8
10105;31/12/2020;22;22.7;42;964.8
10105;31/12/2020;23;21.8;45;965.7
10105;01/01/2021;0;21;51;965.2
10105;01/01/2021;1;21.2;47;965
10105;01/01/2021;2;20.7;49;963.2
10105;01/01/2021;3;19.4;55;963.8
10105;01/01/2021;4;19.6;53;963.7
10105;01/01/2021;5;18.7;60;963.4
10105;01/01/2021;6;18.8;60;964
10105;01/01/2021;7;18.8;61;964.9
10105;01/01/2021;8;21.2;52;965.6
10105;01/01/2021;9;23.6;42;965.8
10105;01/01/2021;10;26.6;36;965.8
10105;01/01/2021;11;28;37;965.4
10105;01/01/2021;12;28.2;37;965.4
10105;01/01/2021;13;29;35;964.8
10105;01/01/2021;14;29.6;33;964.5
10105;01/01/2021;15;30.5;31;964.5
10105;01/01/2021;16;31.4;30;964.2
10105;01/01/2021;17;31.6;30;963.8
10105;01/01/2021;18;31.2;31;963.3
10105;01/01/2021;19;30.7;34;963.3
10105;01/01/2021;20;28.8;35;964.1
10105;01/01/2021;21;27.6;37;964.8
10105;01/01/2021;22;26.5;40;965.4
10105;01/01/2021;23;25.7;42;966.1
10105;02/01/2021;0;25.2;42;966.1
10105;02/01/2021;1;24.5;47;966.8
10105;02/01/2021;2;24.4;48;966.8
10105;02/01/2021;3;23.8;51;966.8
10105;02/01/2021;4;23.2;53;966.4
10105;02/01/2021;5;23.4;53;966.4
10105;02/01/2021;6;22.6;58;966.1
10105;02/01/2021;7;22.9;57;966.1
10105;02/01/2021;8;23.2;54;966
10105;02/01/2021;9;24;51;965.8
10105;02/01/2021;10;24.9;49;965.3
10105;02/01/2021;11;28.1;40;965
10105;02/01/2021;12;28.6;41;964.6
10105;02/01/2021;13;29.9;44;964.6
10105;02/01/2021;14;31.8;34;964.4
10105;02/01/2021;15;32.5;35;962.6
10105;02/01/2021;16;33.2;33;961.7
10105;02/01/2021;17;33.2;35;960
10105;02/01/2021;18;33.2;31;959.8
10105;02/01/2021;19;31.1;31;959.7
10105;02/01/2021;20;29.8;32;959.8
10105;02/01/2021;21;28.6;35;960.2
10105;02/01/2021;22;27.8;37;960.8
10105;02/01/2021;23;27.2;39;960.9
10105;03/01/2021;0;26.6;45;960.9
10105;03/01/2021;1;25.3;48;961.3
10105;03/01/2021;2;23.2;53;962.9
10105;03/01/2021;3;21;82;962.9
10105;03/01/2021;4;20.2;85;962.8
10105;03/01/2021;5;20.2;88;963.4
10105;03/01/2021;6;19.6;88;963.8
10105;03/01/2021;7;18.6;92;963.7
10105;03/01/2021;8;18.8;92;964.1
10105;03/01/2021;9;18.8;91;966.2
10105;03/01/2021;10;19;89;965
10105;03/01/2021;11;18.8;92;965
10105;03/01/2021;12;18.6;88;965.3
10105;03/01/2021;13;18.6;88;965.3
10105;03/01/2021;14;19.2;84;964.6
10105;03/01/2021;15;19.4;83;964.4
10105;03/01/2021;16;20.4;79;964
10105;03/01/2021;17;21.6;75;963.7
10105;03/01/2021;18;23.6;67;962.9
10105;03/01/2021;19;23.4;70;962.8
10105;03/01/2021;20;23;71;962.9
10105;03/01/2021;21;21.6;84;963.3
10105;03/01/2021;22;21;85;963.6
10105;03/01/2021;23;21.2;79;962.6
10105;04/01/2021;0;21.2;75;962.5
10105;04/01/2021;1;20.8;77;962.5
10105;04/01/2021;2;20.2;75;962.5
10105;04/01/2021;3;19.8;77;962.4
10105;04/01/2021;4;19;81;962.4
10105;04/01/2021;5;18.6;82;962.4
10105;04/01/2021;6;19.2;88;961.3
10105;04/01/2021;7;19.2;90;961.2
10105;04/01/2021;8;20.8;85;962.1
